,,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE
,,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted
Grundy,PRECINCT 7,0,0.2,0.0,0.4,0,0.0,0.3,0,0.5,0.0,0.0,0.0,0.0,0.0
Guthrie,Black,0,0.0,0.0,0.1714,0,0.0,0.0,0,0.0857,0.0,0.1714,0.0,0.0,0.0
Guthrie,Blue,0,0.0,0.0,0.4286,0,0.0,0.6,0,0.0,0.0,0.3429,0.0,0.0,0.0
Guthrie,Brown,0,0.0857,0.0,0.1714,0,0.0,0.1714,0,0.0,0.0,0.0857,0.0,0.0,0.0
Guthrie,Gold,0,0.2571,0.0,0.3429,0,0.0,0.2571,0,0.1714,0.0,0.1714,0.0,0.0,0.0
Guthrie,Green,0,0.0,0.0,0.4286,0,0.0,0.0,0,0.1714,0.0,0.0857,0.0,0.0,0.0
Guthrie,Purple,0,0.2571,0.0,0.0,0,0.0,0.4286,0,0.0,0.0,0.2571,0.4286,0.0,0.0
Guthrie,Red,0,0.0,0.0,0.0857,0,0.0,0.0,0,0.0857,0.0,0.0857,0.0,0.0,0.0
Hamilton,PCT 1 CASS FREEDOM FREMONT INDEPENDENCE,0,0.2,0.0,0.1,0,0.0,0.2,0,0.0,0.0,0.2,0.0,0.0,0.0
Hamilton,PCT 2 BLAIRSBURG LIBERTY WILLIAMS,0,0.2,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0
Hamilton,PCT 3 CLEAR LAKE HAMILTON MARION WEBSTER,0,0.2,0.0,0.4,0,0.0,0.0,0,0.2,0.0,0.3,0.0,0.0,0.0
Hamilton,PCT 4 LYON ELLSWORTH,0,0.2,0.0,0.2,0,0.0,0.2,0,0.4,0.0,0.2,0.0,0.0,0.0
Hamilton,PCT 5 LINCOLN ROSE GROVE SCOTT,0,0.0,0.0,0.3,0,0.0,0.0,0,0.1,0.0,0.2,0.0,0.0,0.0
Hamilton,Webster City 1,0,0.3,0.0,0.6,0,0.0,0.3,0,0.2,0.0,0.3,0.0,0.0,0.0
Hamilton,Webster City 2,0,0.4,0.0,0.7,0,0.0,0.3,0,0.3,0.0,0.3,0.0,0.0,0.0
Hamilton,Webster City 3,0,0.4,0.0,0.3,0,0.0,0.2,0,0.3,0.0,0.0,0.0,0.0,0.0
Hancock,Precinct 01,0,0.1,0.0,0.2,0,0.0,0.2,0,0.1,0.0,0.0,0.0,0.0,0.0
Hancock,Precinct 02,0,0.0,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0
Hancock,Precinct 03,0,0.1,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Hancock,Precinct 04,0,0.2,0.0,0.5,0,0.0,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0
Hancock,Precinct 05,0,0.0,0.0,0.0,0,0.0,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0
Hancock,Precinct 06,0,0.3,0.0,0.5,0,0.0,0.5,0,0.4,0.0,0.0,0.0,0.0,0.0
Hancock,Precinct 07,0,0.0,0.0,0.1,0,0.0,0.1,0,0.1,0.0,0.1,0.0,0.0,0.0
Hancock,Precinct 08,0,0.0,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0
Hancock,Precinct 09,0,0.1,0.0,0.0,0,0.0,0.1,0,0.1,0.0,0.1,0.0,0.0,0.0
Hancock,Precinct 10,0,0.0,0.0,0.1,0,0.0,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0
Hardin,Alden/Buckeye,0,0.288,0.0,0.072,0,0.0,0.144,0,0.216,0.0,0.0,0.0,0.0,0.0
Hardin,Concord/Sherman/Grant/Tip,0,0.288,0.0,0.216,0,0.0,0.216,0,0.216,0.0,0.216,0.0,0.0,0.0
Hardin,Eldora City,0,0.216,0.0,0.288,0,0.0,0.216,0,0.216,0.0,0.288,0.0,0.0,0.0
Hardin,Eldora/Pleasant/Prov/Unio,0,0.0,0.0,0.504,0,0.0,0.36,0,0.0,0.0,0.0,0.0,0.0,0.0
Hardin,Etna/Clay,0,0.288,0.0,0.288,0,0.0,0.216,0,0.216,0.0,0.216,0.0,0.0,0.0
Hardin,Hardin/Ellis/Jackson,0,0.144,0.0,0.216,0,0.0,0.288,0,0.0,0.0,0.216,0.0,0.0,0.0
Hardin,Iowa Falls #1,0,0.36,0.0,0.504,0,0.0,0.0,0,0.216,0.0,0.288,0.0,0.0,0.0
Hardin,Iowa Falls #2,0,0.0,0.0,0.648,0,0.0,0.36,0,0.288,0.0,0.288,0.0,0.0,0.0
Harrison,Precinct #01-Little Sioux,0,0.0,0.0,0.0,0,0.0,0.0933,0,0.0933,0.0,0.0,0.0,0.0,0.0
Harrison,Precinct #02-Pisgah,0,0.0933,0.0,0.0933,0,0.0,0.0933,0,0.0,0.0,0.0,0.0,0.0,0.0
Harrison,Precinct #03-Dunlap,0,0.1867,0.0,0.28,0,0.0,0.1867,0,0.1867,0.0,0.0,0.0,0.0,0.0
Harrison,Precinct #04-Mondamin,0,0.0,0.0,0.0933,0,0.0,0.0,0,0.28,0.0,0.0,0.0,0.0,0.0
Harrison,Precinct #05-Magnolia,0,0.0933,0.0,0.1867,0,0.0,0.1867,0,0.0933,0.0,0.0,0.0,0.0,0.0
Harrison,Precinct #06-Boyer/Lincoln,0,0.0,0.0,0.0933,0,0.0,0.0933,0,0.0933,0.0,0.0,0.0,0.0,0.0
Harrison,Precinct #07 - Woodbine,0,0.1867,0.0,0.1867,0,0.0,0.0,0,0.28,0.0,0.0933,0.0,0.0,0.0
Harrison,Precinct #08-Modale,0,0.0,0.0,0.28,0,0.0,0.0,0,0.1867,0.0,0.0,0.0,0.0,0.0
Harrison,Precinct #09-Jefferson/LaGrange,0,0.0933,0.0,0.0,0,0.0,0.0,0,0.0933,0.0,0.0933,0.0,0.0,0.0
Harrison,Precinct #10 - Logan,0,0.28,0.0,0.0,0,0.0,0.0,0,0.28,0.0,0.1867,0.0,0.0,0.0
Harrison,Precinct #11 - St. John,0,0.1867,0.0,0.1867,0,0.0,0.0933,0,0.0,0.0,0.1867,0.0,0.0,0.0
Harrison,Precinct #12 - Missouri Valley,0,0.1867,0.0,0.3733,0,0.0,0.1867,0,0.3733,0.0,0.1867,0.0,0.0,0.0
Harrison,Precinct #13-Persia,0,0.0933,0.0,0.0933,0,0.0,0.0,0,0.0933,0.0,0.0933,0.0,0.0,0.0
Henry,Central Precinct,0,0.4667,0.0,0.0,0,0.0,0.4,0,0.2667,0.0,0.2,0.0,0.0,0.0
Henry,Mt. Pleasant Ward 1,0,0.0,0.0,0.3333,0,0.0,0.0,0,0.0,0.0,0.4667,0.2667,0.0,0.0
Henry,Mt. Pleasant Ward 2,0,0.2667,0.0,0.2667,0,0.0,0.0,0,0.2667,0.0,0.2,0.2,0.0,0.0
Henry,Mt. Pleasant Ward 3,0,0.2,0.0,0.2667,0,0.0,0.2,0,0.2667,0.0,0.2,0.0,0.0,0.0
Henry,Mt. Pleasant Ward 4,0,0.0,0.0,0.4667,0,0.0,0.0,0,0.2,0.0,0.0,0.2,0.0,0.0
Henry,Northeast Precinct,0,0.0,0.0,0.4667,0,0.0,0.0,0,0.2,0.0,0.0,0.2,0.0,0.0
Henry,Northwest Precinct,0,0.2,0.0,0.3333,0,0.0,0.0,0,0.2,0.0,0.0,0.1333,0.0,0.0
Henry,Southeast Precinct,0,0.4,0.0,0.5333,0,0.0,0.0,0,0.7333,0.0,0.0,0.3333,0.0,0.0
Henry,Southwest Precinct,0,0.1333,0.0,0.1333,0,0.0,0.1333,0,0.1333,0.0,0.1333,0.0,0.0,0.0
Howard,Afton/Howard/Paris,0,0.2857,0.0,0.2857,0,0.0,0.0,0,0.1429,0.1429,0.0,0.0,0.0,0.0
Howard,Albion/Forest City,0,0.1429,0.0,0.1429,0,0.0,0.0,0,0.1429,0.0,0.0,0.0,0.0,0.0
Howard,Cresco 1 A,0,0.0,0.0,0.1429,0,0.0,0.1429,0,0.0,0.0,0.0,0.0,0.0,0.0
Howard,Cresco 2,0,0.2857,0.0,0.1429,0,0.0,0.0,0,0.2857,0.0,0.1429,0.0,0.0,0.0
Howard,Cresco 3,0,0.0,0.0,0.2857,0,0.0,0.1429,0,0.1429,0.0,0.0,0.1429,0.0,0.0
Howard,Jamestown/Oakdale,0,0.0,0.0,0.1429,0,0.0,0.0,0,0.1429,0.0,0.0,0.0,0.0,0.0
Howard,New Oregon,0,0.0,0.0,0.1429,0,0.0,0.2857,0,0.0,0.0,0.0,0.0,0.0,0.0
Howard,Saratoga/Howard Ctr/Chest,0,0.1429,0.0,0.1429,0,0.0,0.0,0,0.0,0.0,0.0,0.1429,0.0,0.0
Howard,Vernon Springs,0,0.1429,0.0,0.2857,0,0.0,0.1429,0,0.0,0.0,0.1429,0.0,0.0,0.0
Humboldt,Avery-North Weaver,0,0.0889,0.0,0.0889,0,0.0,0.0889,0,0.0,0.0,0.0,0.0,0.0,0.0
Humboldt,Dakota City-Grove,0,0.1778,0.0,0.1778,0,0.0,0.0,0,0.0889,0.0,0.0,0.0,0.0,0.0
Humboldt,Delana-Wacousta-North Rutland,0,0.0889,0.0,0.0,0,0.0,0.0889,0,0.0889,0.0,0.0,0.0,0.0,0.0
Humboldt,Humboldt 1-Corinth-South Weaver,0,0.2667,0.0,0.3556,0,0.0,0.2667,0,0.0,0.0,0.0,0.0,0.0,0.0
Humboldt,Humboldt 2-Beaver-South Norway,0,0.2667,0.0,0.0,0,0.0,0.1778,0,0.1778,0.0,0.1778,0.0,0.0,0.0
Humboldt,Humboldt 3-South Rutland,0,0.1778,0.0,0.3556,0,0.0,0.1778,0,0.0,0.0,0.1778,0.0,0.0,0.0
Humboldt,Humboldt-West Vernon,0,0.0889,0.0,0.0889,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Humboldt,North Lake-East Vernon,0,0.0889,0.0,0.0889,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Humboldt,South Lake-North Norway,0,0.0,0.0,0.0889,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Ida,City of Arthur,0,0.0,0.0,0.15,0,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0
Ida,City of Battle Creek & Grant Township,0,0.0,0.0,0.3,0,0.0,0.0,0,0.3,0.0,0.0,0.0,0.0,0.0
Ida,City of Galva,0,0.0,0.0,0.0,0,0.0,0.0,0,0.15,0.0,0.0,0.0,0.0,0.0
Ida,City of Holstein,0,0.45,0.0,0.3,0,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0
Ida,Ida Grove Ward 1,0,0.15,0.0,0.15,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Ida,Ida Grove Ward 2,0,0.15,0.0,0.15,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Ida,Ida Grove Ward 3,0,0.15,0.0,0.15,0,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0
Iowa,Dayton/English I,0,0.1,0.0,0.0,0,0.0,0.1,0,0.0,0.0,0.1,0.0,0.0,0.0
Iowa,English II,0,0.2,0.0,0.2,0,0.0,0.1,0,0.0,0.0,0.1,0.0,0.0,0.0
Iowa,Fillmore/Greene,0,0.0,0.0,0.2,0,0.0,0.1,0,0.3,0.0,0.2,0.0,0.0,0.0
Iowa,Hartford I/Sumner,0,0.1,0.0,0.0,0,0.0,0.0,0,0.1,0.0,0.1,0.0,0.0,0.0
Iowa,Hartford II/Lincoln,0,0.1,0.0,0.3,0,0.0,0.0,0,0.1,0.0,0.1,0.0,0.0,0.0
Iowa,Hilton/Washington,0,0.2,0.0,0.2,0,0.0,0.0,0,0.2,0.0,0.2,0.0,0.0,0.0
Iowa,Honey Creek/Marengo Rural,0,0.1,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0
Iowa,Lenox/Iowa,0,0.4,0.0,0.5,0,0.0,0.0,0,0.6,0.0,0.5,0.0,0.0,0.0
Iowa,Marengo City,0,0.3,0.0,0.3,0,0.0,0.0,0,0.5,0.0,0.3,0.0,0.0,0.0
Iowa,Pilot/Troy/York,0,0.0,0.0,0.2,0,0.0,0.1,0,0.1,0.0,0.2,0.0,0.0,0.0
Iowa,Williamsburg,0,0.5,0.0,0.6,0,0.0,0.0,0,0.5,0.0,0.7,0.0,0.0,0.0
Jackson,Jackson 01,0,0.5143,0.0,0.8571,0,0.0,0.5143,0,0.0,0.0,0.3429,0.0,0.0,0.0
Jackson,Jackson 02,0,0.1714,0.0,0.1714,0,0.0,0.0,0,0.0,0.0,0.1714,0.0,0.0,0.0
Jackson,Jackson 03,0,0.1714,0.0,0.1714,0,0.0,0.0,0,0.1714,0.0,0.0,0.0,0.0,0.0
Jackson,Jackson 04,0,0.1714,0.0,0.1714,0,0.0,0.0,0,0.1714,0.0,0.0,0.1714,0.0,0.0
Jackson,Jackson 05,0,0.1714,0.0,0.1714,0,0.0,0.1714,0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson,Jackson 06,0,0.1714,0.0,0.1714,0,0.0,0.1714,0,0.1714,0.0,0.0,0.0,0.0,0.0
Jackson,Jackson 07,0,0.1714,0.0,0.3429,0,0.0,0.3429,0,0.0,0.0,0.1714,0.0,0.0,0.0
Jackson,Jackson 08,0,0.1714,0.0,0.1714,0,0.0,0.0,0,0.0,0.1714,0.0,0.0,0.0,0.0
Jackson,Jackson 09,0,0.1714,0.0,0.3429,0,0.0,0.0,0,0.1714,0.0,0.1714,0.0,0.0,0.0
Jackson,Jackson 10,0,0.0,0.0,0.0,0,0.0,0.0,0,0.1714,0.0,0.1714,0.0,0.0,0.0
Jackson,Jackson 11,0,0.1714,0.0,0.1714,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson,Jackson 12,0,0.1714,0.0,0.1714,0,0.0,0.1714,0,0.1714,0.0,0.0,0.0,0.0,0.0
Jackson,Jackson 13,0,0.1714,0.0,0.0,0,0.0,0.0,0,0.1714,0.0,0.1714,0.0,0.0,0.0
Jackson,Jackson 14,0,0.1714,0.0,0.1714,0,0.0,0.0,0,0.1714,0.0,0.1714,0.0,0.0,0.0
Jackson,Jackson 15,0,0.1714,0.0,0.3429,0,0.0,0.1714,0,0.0,0.0,0.1714,0.0,0.0,0.0
Jackson,Jackson 16,0,0.3429,0.0,0.3429,0,0.0,0.3429,0,0.0,0.0,0.0,0.0,0.0,0.0
Jasper,Clear Creek/Poweshiek,0,0.23,0.0,0.345,0,0.0,0.115,0,0.23,0.0,0.115,0.0,0.0,0.0
Jasper,Colfax Ward 1,0,0.0,0.0,0.115,0,0.0,0.0,0,0.115,0.115,0.0,0.115,0.0,0.0
Jasper,Colfax Ward 2,0,0.115,0.0,0.23,0,0.0,0.0,0,0.115,0.0,0.115,0.0,0.0,0.0
Jasper,Colfax Ward 3,0,0.0,0.0,0.23,0,0.0,0.0,0,0.115,0.0,0.0,0.115,0.0,0.0
Jasper,Des Moines,0,0.23,0.0,0.345,0,0.0,0.0,0,0.345,0.0,0.345,0.0,0.0,0.0
Jasper,Elk Creek/Lynngrove,0,0.115,0.0,0.115,0,0.0,0.115,0,0.0,0.0,0.115,0.0,0.0,0.0
Jasper,Fairview,0,0.46,0.0,0.345,0,0.0,0.345,0,0.345,0.0,0.0,0.0,0.0,0.0
Jasper,HG/K/RC/BV/RL,0,0.345,0.0,0.575,0,0.0,0.345,0,0.345,0.0,0.345,0.0,0.0,0.0
Jasper,Indep/Malaka/Mariposa,0,0.345,0.0,0.575,0,0.0,0.0,0,0.23,0.0,0.23,0.0,0.0,0.0
Jasper,Mound Prairie/Washington,0,0.0,0.0,0.345,0,0.0,0.0,0,0.0,0.115,0.23,0.0,0.0,0.0
Jasper,Newton 1-1,0,0.345,0.0,0.575,0,0.0,0.23,0,0.345,0.0,0.0,0.0,0.0,0.0
Jasper,Newton 1-2,0,0.23,0.0,0.345,0,0.0,0.0,0,0.345,0.0,0.23,0.0,0.0,0.0
Jasper,Newton 2-1,0,0.46,0.0,0.345,0,0.0,0.0,0,0.46,0.0,0.345,0.0,0.0,0.0
Jasper,Newton 2-2,0,0.23,0.0,0.46,0,0.0,0.0,0,0.23,0.0,0.345,0.0,0.0,0.0
Jasper,Newton 3-1,0,0.46,0.0,0.575,0,0.0,0.0,0,0.575,0.0,0.0,0.0,0.0,0.0
Jasper,Newton 3-2,0,0.23,0.0,0.46,0,0.0,0.0,0,0.23,0.0,0.0,0.23,0.0,0.0
Jasper,Newton 4-1,0,0.345,0.0,0.46,0,0.0,0.345,0,0.345,0.0,0.345,0.0,0.0,0.0
Jasper,Newton 4-2,0,0.0,0.0,0.46,0,0.0,0.0,0,0.345,0.0,0.115,0.115,0.0,0.0
Jasper,Newton/Sherman,0,0.345,0.0,0.575,0,0.0,0.0,0,0.345,0.0,0.23,0.0,0.0,0.0
Jasper,Palo Alto,0,0.115,0.0,0.23,0,0.0,0.0,0,0.0,0.0,0.115,0.115,0.0,0.0
Jefferson,Blackhawk-Polk-Packwood,0,0.0,0.0,0.0,0,0.0,0.0,0,0.2182,0.0,0.0,0.0,0.0,0.0
Jefferson,Buchanan Township,0,0.0,0.0,0.0,0,0.0,0.0,0,0.2182,0.0,0.2182,0.0,0.0,0.0
Jefferson,Center-Cedar-Maharishi Vedic City,0,0.0,0.0,0.2182,0,0.0,0.0,0,0.8727,0.0,0.6545,0.0,0.0,0.0
Jefferson,Des Moines-Liberty-Libertyville,0,0.0,0.0,0.2182,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson,Fairfield 1st Ward,0,0.4364,0.0,0.0,0,0.0,0.0,0,0.8727,0.0,0.6545,0.0,0.0,0.0
Jefferson,Fairfield 2nd Ward,0,0.0,0.0,0.0,0,0.0,0.4364,0,1.3091,0.0,0.6545,0.0,0.0,0.0
Jefferson,Fairfield 3rd Ward,0,0.0,0.0,0.0,0,0.0,0.0,0,0.6545,0.0,0.2182,0.0,0.0,0.0
Jefferson,Fairfield 4th Ward,0,0.0,0.0,0.4364,0,0.0,0.0,0,0.8727,0.0,0.4364,0.0,0.0,0.0
Jefferson,Fairfield 5th Ward,0,0.0,0.0,0.4364,0,0.0,0.0,0,0.6545,0.0,0.4364,0.0,0.0,0.0
Jefferson,Lockridge-Round Prairie-Walnut-Lockridge City-Coppock,0,0.2182,0.0,0.2182,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson,Locust Grove-Batavia,0,0.0,0.0,0.0,0,0.0,0.0,0,0.2182,0.0,0.0,0.0,0.0,0.0
Jefferson,Penn-Pleasant Plain,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2182
Johnson,BIG GROVE TOWNSHIP,0,0.81,0.0,0.0,0,0.0,0.81,0,0.0,0.0,0.0,0.0,0.0,0.0
Johnson,CEDAR TOWNSHIP,0,0.0,0.0,0.0,0,0.0,0.405,0,0.0,0.0,0.0,0.0,0.0,0.0
Johnson,CLEAR CREEK/TIFFIN,0,0.81,0.0,0.81,0,0.0,0.0,0,0.81,0.0,0.81,0.0,0.0,0.0
Johnson,CORALVILLE 01,0,0.0,0.0,0.81,0,0.0,0.0,0,1.62,0.0,1.215,0.0,0.0,0.0
Johnson,CORALVILLE 02,0,0.0,0.0,0.81,0,0.0,0.81,0,0.81,0.0,0.81,0.0,0.0,0.0
Johnson,CORALVILLE 03,0,0.405,0.0,0.405,0,0.0,0.405,0,0.405,0.0,0.405,0.0,0.0,0.0
Johnson,CORALVILLE 04,0,0.0,0.0,0.81,0,0.0,0.0,0,1.215,0.0,0.81,0.0,0.0,0.0
Johnson,CORALVILLE 05,0,0.0,0.0,0.81,0,0.0,0.0,0,1.215,0.0,0.81,0.0,0.0,0.0
Johnson,CORALVILLE 06,0,0.81,0.0,0.81,0,0.0,0.81,0,0.81,0.0,0.81,0.0,0.0,0.0
Johnson,CORALVILLE 07,0,0.0,0.0,0.81,0,0.0,0.81,0,0.81,0.0,1.215,0.0,0.0,0.0
Johnson,FREMONT-LINCOLN (INCLUDES,0,0.0,0.0,0.405,0,0.0,0.405,0,0.405,0.0,0.405,0.0,0.0,0.0
Johnson,GRAHAM TOWNSHIP,0,0.0,0.0,0.0,0,0.0,0.405,0,0.0,0.0,0.0,0.0,0.0,0.0
Johnson,HARDIN TOWNSHIP,0,0.0,0.0,0.0,0,0.0,0.405,0,0.0,0.0,0.0,0.0,0.0,0.0
Johnson,HILLS,0,0.0,0.0,0.405,0,0.0,0.0,0,0.405,0.0,0.0,0.0,0.0,0.0
Johnson,IOWA CITY 01,0,0.0,0.0,0.81,0,0.0,1.215,0,1.215,0.0,1.62,0.0,0.0,0.0
Johnson,IOWA CITY 02,0,0.0,0.0,0.0,0,0.0,1.215,0,1.62,0.0,1.215,0.0,0.0,0.0
Johnson,IOWA CITY 03,0,0.0,0.0,0.0,0,0.0,0.0,0,1.62,0.0,1.215,0.0,0.0,0.0
Johnson,IOWA CITY 04,0,0.0,0.0,0.81,0,0.0,0.81,0,1.215,0.0,1.215,0.0,0.0,0.0
Johnson,IOWA CITY 05,0,0.0,0.0,0.81,0,0.0,0.0,0,1.62,0.0,1.215,0.0,0.0,0.0
Johnson,IOWA CITY 06,0,0.0,0.0,0.0,0,0.0,1.215,0,1.215,0.0,2.025,0.0,0.0,0.0
Johnson,IOWA CITY 07,0,0.0,0.0,1.215,0,0.0,0.0,0,1.215,0.0,0.81,0.0,0.0,0.0
Johnson,IOWA CITY 08,0,0.0,0.0,1.215,0,0.0,0.81,0,0.81,0.0,1.215,0.0,0.0,0.0
Johnson,IOWA CITY 09,0,0.0,0.0,0.81,0,0.0,0.0,0,1.62,0.0,1.215,0.0,0.0,0.0
Johnson,IOWA CITY 10/ELSW,0,0.0,0.0,0.81,0,0.0,0.0,0,1.215,0.0,0.81,0.0,0.0,0.0
Johnson,IOWA CITY 11,0,0.0,0.0,0.81,0,0.0,0.0,0,1.62,0.0,0.81,0.0,0.0,0.0
Johnson,IOWA CITY 12/EAST LUCAS SE,0,0.0,0.0,0.81,0,0.0,0.0,0,1.62,0.0,1.215,0.0,0.0,0.0
Johnson,IOWA CITY 13,0,0.0,0.0,0.405,0,0.0,0.0,0,1.215,0.0,1.215,0.0,0.0,0.0
Johnson,IOWA CITY 14,0,0.0,0.0,0.81,0,0.0,0.0,0,1.215,0.0,1.62,0.0,0.0,0.0
Johnson,IOWA CITY 15,0,0.0,0.0,0.405,0,0.0,0.0,0,1.215,0.0,0.81,0.0,0.0,0.0
Johnson,IOWA CITY 16,0,0.0,0.0,1.215,0,0.0,0.0,0,1.62,0.0,1.62,0.0,0.0,0.0
Johnson,IOWA CITY 17,0,0.0,0.0,0.0,0,0.0,0.81,0,2.025,0.0,2.025,0.0,0.0,0.0
Johnson,IOWA CITY 18,0,0.0,0.0,0.0,0,0.0,0.81,0,2.025,0.0,2.025,0.0,0.0,0.0
Johnson,IOWA CITY 19,0,0.0,0.0,0.0,0,0.0,0.0,0,1.62,0.0,1.215,0.0,0.0,0.0
Johnson,IOWA CITY 20,0,0.0,0.0,0.81,0,0.0,0.0,0,1.62,0.0,1.215,0.0,0.0,0.0
Johnson,IOWA CITY 21,0,0.0,0.0,0.0,0,0.0,0.0,0,2.43,0.0,1.62,0.0,0.0,0.0
Johnson,IOWA CITY 22,0,0.0,0.0,0.405,0,0.0,0.405,0,1.215,0.0,1.215,0.0,0.0,0.0
Johnson,IOWA CITY 23,0,0.0,0.0,1.215,0,0.0,0.0,0,1.62,0.0,2.025,0.0,0.0,0.0
Johnson,IOWA CITY 24,0,0.0,0.0,1.62,0,0.0,0.0,0,1.215,0.0,2.025,0.0,0.0,0.0
Johnson,JEFFERSON EAST/SHUEYVILLE,0,0.0,0.0,0.81,0,0.0,0.405,0,0.0,0.0,0.81,0.0,0.0,0.0
Johnson,JW/MN/SW,0,0.405,0.0,0.405,0,0.0,0.405,0,0.405,0.0,0.405,0.0,0.0,0.0
Johnson,LIBERTY-PLEASANT VALLEY,0,0.0,0.0,0.0,0,0.0,0.405,0,0.405,0.0,0.0,0.0,0.0,0.0
Johnson,NEWPORT TOWNSHIP,0,0.405,0.0,0.81,0,0.0,0.81,0,0.0,0.0,0.81,0.0,0.0,0.0
Johnson,NL06/MADISON /CCN,0,0.0,0.0,1.62,0,0.0,0.0,0,1.215,0.0,1.62,0.0,0.0,0.0
Johnson,NORTH LIBERTY 01,0,0.0,0.0,1.215,0,0.0,0.0,0,0.81,0.0,0.81,0.0,0.0,0.0
Johnson,NORTH LIBERTY 02,0,0.405,0.0,0.81,0,0.0,0.0,0,0.81,0.0,0.81,0.0,0.0,0.0
Johnson,NORTH LIBERTY 03 (PW),0,0.81,0.0,1.215,0,0.0,0.0,0,0.81,0.0,0.81,0.0,0.0,0.0
Johnson,NORTH LIBERTY 04,0,0.405,0.0,0.405,0,0.0,0.0,0,0.81,0.0,0.81,0.0,0.0,0.0
Johnson,NORTH LIBERTY 05,0,0.0,0.0,0.81,0,0.0,0.0,0,0.81,0.0,0.81,0.0,0.0,0.0
Johnson,OXFORD TOWNSHIP/OXFORD,0,0.0,0.0,0.405,0,0.0,0.405,0,0.405,0.0,0.0,0.0,0.0,0.0
Johnson,PENN/ EAST LUCAS NORTH,0,0.0,0.0,1.215,0,0.0,1.215,0,0.0,0.0,1.62,0.0,0.0,0.0
Johnson,SCOTT TWP-WEST BRANCH,0,0.0,0.0,0.405,0,0.0,0.405,0,0.405,0.0,0.405,0.0,0.0,0.0
Johnson,SOLON,0,0.0,0.0,0.81,0,0.0,0.405,0,0.405,0.0,0.81,0.0,0.0,0.0
Johnson,UNION TOWNSHIP,0,0.0,0.0,0.405,0,0.0,0.0,0,0.0,0.0,0.405,0.0,0.0,0.0
Johnson,UNIVERSITY HEIGHTS,0,0.0,0.0,0.405,0,0.0,0.405,0,0.405,0.0,0.405,0.0,0.0,0.0
Johnson,WASHINGTON TOWNSHIP,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.405,0.0,0.0,0.0
Johnson,WEST LUCAS TOWNSHIP,0,0.405,0.0,0.0,0,0.0,0.0,0,0.405,0.0,0.405,0.0,0.0,0.0
Jones,ANN-ANAMOSA NORTH/CASS,0,0.32,0.0,0.48,0,0.0,0.0,0,0.32,0.0,0.32,0.0,0.0,0.0
Jones,ANS-ANAMOSA SOUTH/JACKSON,0,0.48,0.0,0.8,0,0.0,0.0,0,0.48,0.0,0.32,0.0,0.0,0.0
Jones,CGLW-CASTLE GRV/LOV/WAYN,0,0.48,0.0,0.32,0,0.0,0.32,0,0.16,0.0,0.0,0.0,0.0,0.0
Jones,FV-FAIRVIEW,0,0.16,0.0,0.48,0,0.0,0.32,0,0.0,0.0,0.32,0.0,0.0,0.0
Jones,GF-GREENFIELD,0,0.0,0.0,0.16,0,0.0,0.16,0,0.16,0.0,0.0,0.0,0.0,0.0
Jones,MN1-MONTICELLO 1,0,0.0,0.0,0.16,0,0.0,0.16,0,0.32,0.0,0.0,0.0,0.0,0.0
Jones,MN2-MONTICELLO 2,0,0.16,0.0,0.0,0,0.0,0.16,0,0.16,0.0,0.16,0.0,0.0,0.0
Jones,MN3-MONTICELLO 3,0,0.16,0.0,0.16,0,0.0,0.16,0,0.16,0.0,0.0,0.0,0.0,0.0
Jones,MN4-MONTICELLO 4,0,0.16,0.0,0.16,0,0.0,0.16,0,0.16,0.0,0.0,0.0,0.0,0.0
