,,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression
,,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted
Linn,Cedar Rapids 10,0,45,0,50,0,0,65,0,63,0,57,1,0,0,0,45,0,51,0,0,65,0,63.0,0,57.0,0,0,0
Linn,Cedar Rapids 11,0,62,0,59,0,1,64,0,36,4,48,21,0,0,0,68,0,77,0,0,74,0,0.0,0,68.0,0,0,0
Linn,Cedar Rapids 12,1,76,5,65,0,0,75,0,83,4,60,4,2,5,0,84,0,67,0,0,84,0,86.0,0,67.0,0,0,7
Linn,Cedar Rapids 13,0,15,0,43,0,0,20,0,92,2,53,11,0,2,0,13,0,58,0,0,0,0,99.0,0,65.0,1,0,2
Linn,Cedar Rapids 14,0,27,0,49,0,1,27,0,44,3,47,9,0,5,0,33,0,58,0,0,4,0,51.0,0,61.0,0,0,0
Linn,Cedar Rapids 15,1,42,0,38,0,1,37,0,65,0,50,5,1,1,0,43,0,38,0,0,38,0,67.0,0,54.0,0,0,0
Linn,Cedar Rapids 16,0,16,0,46,0,2,18,0,95,0,53,14,0,0,0,0,0,67,0,0,0,0,101.0,0,65.0,0,0,0
Linn,Cedar Rapids 17,0,0,0,23,0,0,34,0,91,2,52,5,1,4,0,0,0,0,0,0,39,0,96.0,0,61.0,0,0,0
Linn,Cedar Rapids 18,0,12,0,20,0,0,23,0,36,2,30,9,0,0,0,0,0,20,0,0,23,0,36.0,0,30.0,0,0,0
Linn,Cedar Rapids 19,0,38,0,47,0,0,27,0,60,6,50,6,0,0,0,43,0,62,0,0,0,0,65.0,0,59.0,0,0,0
Linn,Cedar Rapids 20,0,47,0,47,0,0,19,0,54,4,44,5,0,0,0,54,0,55,0,0,0,0,58.0,0,51.0,0,0,0
Linn,Cedar Rapids 21,0,30,0,28,0,0,8,0,63,0,32,6,0,0,0,32,0,28,0,0,0,0,68.0,0,35.0,0,0,0
Linn,Cedar Rapids 22,0,13,0,18,0,0,3,0,96,0,56,21,0,0,0,0,0,0,0,0,0,0,115.0,0,83.0,0,8,0
Linn,Cedar Rapids 23,0,35,0,36,0,0,0,0,97,0,59,0,0,0,0,35,0,36,0,0,0,0,97.0,0,59.0,0,0,0
Linn,Cedar Rapids 24,3,77,0,72,0,0,93,0,67,0,115,9,0,0,0,82,0,72,0,0,99,0,69.0,0,116.0,0,0,0
Linn,Cedar Rapids 25,0,69,2,110,0,0,78,0,78,0,82,13,1,2,0,73,0,115,0,0,80,0,80.0,0,86.0,0,0,2
Linn,Cedar Rapids 26,0,55,0,90,0,1,73,0,128,4,129,31,0,0,0,45,0,98,0,1,92,0,137.0,0,133.0,5,0,0
Linn,Cedar Rapids 27,0,26,0,18,0,1,10,0,62,6,34,5,0,0,0,37,0,0,0,0,0,0,65.0,0,40.0,0,0,0
Linn,Cedar Rapids 28,0,40,0,29,0,0,0,0,49,0,24,11,0,0,0,41,0,43,0,0,0,0,53.0,0,31.0,0,0,0
Linn,Cedar Rapids 29,0,30,0,30,0,0,22,0,45,1,33,4,0,0,0,34,0,41,0,0,0,0,47.0,0,39.0,0,0,0
Linn,Cedar Rapids 30,0,40,0,35,0,0,25,0,51,6,41,6,0,0,0,50,0,45,0,0,0,0,52.0,0,51.0,0,0,6
Linn,Cedar Rapids 31,0,50,0,74,0,1,38,0,52,3,53,5,0,5,0,62,0,88,0,0,0,0,67.0,0,65.0,0,0,0
Linn,Cedar Rapids 32,0,23,0,24,0,0,6,0,44,0,19,5,0,2,0,23,0,35,0,0,0,0,44.0,0,19.0,0,0,2
Linn,Cedar Rapids 33,0,19,0,14,0,2,10,0,61,0,33,6,0,2,0,0,0,27,0,0,0,0,67.0,0,43.0,0,0,0
Linn,Cedar Rapids 34,0,13,0,30,0,2,22,0,103,3,49,5,0,2,0,1,0,35,0,0,36,0,107.0,0,50.0,0,0,0
Linn,Cedar Rapids 35,0,16,0,35,0,0,22,0,67,2,31,10,2,0,0,0,0,45,0,0,30,0,71.0,0,37.0,0,0,0
Linn,Cedar Rapids 36,0,47,0,46,0,1,35,0,89,9,65,13,0,1,0,61,0,59,0,0,0,0,89.0,0,80.0,0,0,0
Linn,Cedar Rapids 37,1,33,0,29,0,0,23,0,55,0,37,6,1,1,0,42,0,38,0,0,0,0,60.0,0,40.0,0,0,0
Linn,Cedar Rapids 38,0,5,0,30,0,0,0,0,66,4,26,6,0,0,0,0,0,37,0,0,0,0,67.0,0,31.0,0,0,2
Linn,Cedar Rapids 39,0,40,0,44,0,0,20,0,44,2,31,5,1,4,0,47,0,55,0,0,0,0,44.0,0,37.0,0,0,8
Linn,Cedar Rapids 40,0,24,0,23,0,0,3,0,24,4,23,4,3,0,0,25,0,27,0,0,0,0,26.0,0,26.0,0,0,0
Linn,Cedar Rapids 41,0,38,0,56,0,0,4,0,54,0,32,10,0,8,0,45,0,63,0,0,0,0,56.0,0,37.0,0,0,0
Linn,Cedar Rapids 42,0,8,0,63,0,0,5,0,45,0,34,17,0,3,0,0,0,75,0,0,0,0,51.0,0,41.0,0,0,0
Linn,Cedar Rapids 43,0,23,0,18,0,2,5,0,51,0,15,11,0,0,0,26,0,23,0,0,0,0,55.0,0,20.0,0,0,0
Linn,Cedar Rapids 44,0,5,0,7,0,1,1,0,21,0,15,11,0,0,0,0,0,0,0,0,0,0,21.0,0,17.0,12,0,0
Linn,Clinton,0,11,0,13,0,0,10,0,4,0,5,3,0,0,0,17,0,23,0,0,0,0,0.0,0,0.0,0,6,0
Linn,College,0,9,0,13,0,3,7,0,4,2,7,1,0,0,0,0,0,24,0,0,22,0,0.0,0,0.0,0,0,0
Linn,Fairfax City,0,12,0,33,0,0,24,0,27,0,24,5,0,0,0,0,0,37,0,0,29,0,29.0,0,24.0,0,6,0
Linn,Fairfax Township,0,17,3,26,0,0,13,0,9,3,2,2,0,0,0,21,0,28,0,0,23,0,0.0,0,0.0,0,0,0
Linn,Fayette,0,6,0,14,0,0,8,0,11,0,13,2,0,0,0,0,0,24,0,0,0,0,0.0,0,19.0,0,0,0
Linn,Franklin,0,31,0,76,0,0,36,0,38,14,0,26,0,1,0,37,0,87,0,0,44,0,52.0,0,0.0,0,0,0
Linn,Grant,0,14,0,2,0,0,7,0,3,1,5,2,0,0,0,15,0,0,0,0,14,0,0.0,0,0.0,0,0,0
Linn,Hiawatha 1,0,37,0,29,0,0,42,0,46,8,25,2,0,0,0,40,0,35,0,0,55,0,55.0,0,0.0,0,5,0
Linn,Hiawatha 2,0,16,0,19,0,1,4,0,47,2,13,2,0,1,0,21,0,25,0,0,1,0,58.0,0,0.0,0,0,0
Linn,Hiawatha 3,0,12,0,25,0,1,10,0,14,4,24,2,0,0,0,0,0,41,0,0,0,0,0.0,0,39.0,0,0,12
Linn,Hiawatha4,0,4,0,9,0,0,2,0,3,0,4,1,0,0,0,4,0,9,0,0,2,0,3.0,0,4.0,1,0,0
Linn,Jackson,0,10,0,9,0,0,7,0,8,4,12,0,0,4,0,0,0,25,0,0,0,0,0.0,0,22.0,0,0,0
Linn,Linn,0,13,0,7,0,0,7,0,5,0,7,2,0,0,0,13,0,0,0,0,0,0,0.0,0,21.0,0,0,0
Linn,Maine,0,8,0,13,0,0,18,0,28,5,11,3,0,0,0,0,0,19,0,0,27,0,32.0,0,0.0,0,0,0
Linn,Marion 01,0,18,0,25,0,0,22,0,58,0,28,9,0,0,0,18,0,25,0,0,22,0,58.0,0,28.0,9,0,0
Linn,Marion 02,0,31,0,14,0,0,12,0,41,0,16,2,0,0,0,37,0,10,0,0,2,0,46.0,0,21.0,0,0,0
Linn,Marion 03,0,0,0,24,0,0,28,0,38,0,35,2,1,3,0,0,0,24,0,0,33,0,39.0,0,35.0,0,0,0
Linn,Marion 04,0,16,0,19,0,0,0,0,32,0,14,10,0,0,0,16,0,19,0,0,0,0,32.0,0,14.0,0,0,0
Linn,Marion 05,0,51,0,68,0,1,49,0,41,6,40,11,0,5,0,53,0,87,0,0,57,0,57.0,0,0.0,0,0,18
Linn,Marion 06,0,38,0,47,0,0,25,0,56,0,41,8,0,0,0,52,0,56,0,0,0,0,57.0,0,46.0,0,0,0
Linn,Marion 07,0,41,0,48,0,0,32,0,46,3,34,10,0,12,0,42,0,54,0,0,39,0,56.0,0,35.0,0,0,0
Linn,Marion 08,0,27,0,23,0,0,18,0,43,5,38,8,2,0,0,29,0,24,0,0,24,0,47.0,0,40.0,0,0,0
Linn,Marion 09,0,33,0,23,0,0,11,0,34,0,28,8,0,0,0,36,0,33,0,0,0,0,38.0,0,30.0,0,0,0
Linn,Marion 10,0,30,0,30,0,0,2,0,40,1,25,7,0,0,0,30,0,33,0,0,0,0,47.0,0,25.0,0,0,0
Linn,Marion 11,0,31,0,56,0,3,31,0,30,3,38,14,1,0,0,33,0,57,0,0,34,0,36.0,3,41.0,0,0,0
Linn,Marion 12,0,23,0,26,0,0,21,0,27,0,15,9,0,0,0,23,0,31,0,0,26,0,40.0,0,0.0,0,0,0
Linn,Marion 13,0,43,0,55,0,0,25,0,65,4,37,4,0,0,0,48,0,69,0,0,0,0,68.0,0,42.0,0,0,0
Linn,Marion 14,0,44,0,56,0,0,35,0,26,5,33,5,0,0,0,48,0,61,0,0,41,0,0.0,0,49.0,0,0,5
Linn,Marion township,0,20,3,15,0,0,24,0,18,0,15,1,0,0,0,32,0,0,0,0,36,0,0.0,0,0.0,0,0,0
Linn,Monroe 1,0,27,0,21,0,0,22,0,3,4,16,0,0,3,0,28,0,22,0,0,24,0,0.0,0,0.0,0,0,0
Linn,Monroe 2,0,23,0,38,0,0,31,0,22,0,8,5,0,0,0,30,0,39,0,0,33,0,25.0,0,0.0,0,0,0
Linn,Mount Vernon South,0,43,0,84,0,0,42,0,140,3,117,15,0,2,0,0,0,127,0,0,0,0,144.0,0,139.0,0,0,36
Linn,Mount Vernon north,1,21,0,49,0,0,40,0,42,5,62,5,0,12,0,0,0,55,0,0,46,0,44.0,0,66.0,0,0,0
Linn,Otter Creek,0,15,0,17,0,0,0,0,6,1,10,0,0,2,0,16,0,19,0,0,0,0,0.0,0,16.0,0,0,0
Linn,Putnam,0,20,0,36,0,0,30,0,31,2,18,15,0,0,0,0,0,46,0,0,36,0,39.0,0,24.0,0,0,7
Linn,Robins,0,46,0,65,0,0,47,0,23,0,42,1,0,0,0,46,0,70,0,0,48,0,0.0,0,56.0,0,0,0
Linn,Spring Grove,0,9,0,1,0,0,1,0,2,1,5,0,0,0,0,9,0,1,0,0,1,0,2.0,1,5.0,0,0,0
Linn,Washington,0,39,0,30,0,0,20,0,30,0,18,0,0,0,0,46,0,36,0,0,23,0,31.0,0,0.0,0,0,0
Louisa,Columbus Junction,0,0,0,21,0,0,0,0,25,0,14,0,0,0,0,0,0,21,0,0,0,0,25.0,0,14.0,0,0,0
Louisa,Grandview-Port Louisa,0,16,0,0,0,0,7,0,12,0,7,6,0,0,0,16,0,0,0,0,10,0,12.0,0,10.0,0,0,0
Louisa,Morning Sun - Marshall,0,10,0,7,0,0,2,0,6,0,7,6,0,1,0,10,0,8,0,0,0,0,6.0,0,8.0,6,0,1
Louisa,Southeast Louisa,0,11,0,10,0,0,6,0,15,8,10,29,0,1,0,21,0,0,0,0,1,0,16.0,0,16.0,36,0,0
Louisa,West Louisa,0,13,0,17,0,0,11,0,11,0,11,6,0,0,0,13,0,20,0,0,11,0,12.0,0,11.0,0,0,2
Lucas,Chariton Precinct 1,0,12,0,13,0,0,11,0,23,0,0,0,0,0,0,12,0,13,0,0,11,0,23.0,0,0.0,0,0,0
Lucas,Chariton Precinct 2,0,12,0,12,0,0,0,0,16,0,10,0,1,0,0,17,0,13,0,0,0,0,17.0,0,10.0,0,0,0
Lucas,City of Russell- Cedar and Washington Townships,0,10,0,4,0,0,0,0,4,0,4,0,0,0,0,10,0,4,0,0,0,0,4.0,0,4.0,0,0,0
Lucas,Lucas,0,12,0,2,0,0,9,0,8,1,8,0,0,0,0,12,0,0,0,0,9,0,8.0,0,9.0,0,0,0
Lucas,Lucas-Extension Office Precinct,0,4,0,0,0,0,5,0,0,5,4,4,0,0,0,4,0,0,0,0,5,0,0.0,5,4.0,4,0,0
Lucas,Pine Oak Marsh,0,8,0,0,0,0,3,0,4,0,0,0,0,0,0,8,0,0,0,0,3,0,4.0,0,0.0,0,0,0
Lucas,Williamson,0,3,0,4,0,0,0,0,0,2,0,2,0,0,0,3,0,4,0,0,0,0,0.0,2,0.0,2,0,0
Lyon,PCT 1 GEORGE,0,8,0,6,0,0,1,0,1,0,8,0,0,0,0,8,0,7,0,0,0,0,0.0,0,9.0,0,0,0
Lyon,PCT 2 DOON,0,0,0,3,0,0,6,0,2,0,0,0,0,0,0,0,0,3,0,0,6,0,0.0,0,0.0,0,0,2
Lyon,PCT 3 INWOOD,0,0,0,3,0,0,5,0,4,0,5,0,0,0,0,0,0,0,0,0,7,0,5.0,0,5.0,0,0,0
Lyon,PCT 4 LARCHWOOD,0,7,0,7,0,0,16,0,0,0,15,0,0,0,0,7,0,7,0,0,16,0,0.0,0,15.0,0,0,0
Lyon,PCT 5 LESTER,0,1,0,0,0,0,8,0,8,0,6,0,0,0,0,0,0,0,0,0,12,0,11.0,0,0.0,0,0,0
Lyon,PCT 6 LITTLE ROCK,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0.0,0,0,0
Lyon,PCT 7 ROCK RAPIDS,0,4,1,5,0,0,4,0,5,0,3,0,0,0,0,4,0,5,0,0,5,0,8.0,0,0.0,0,0,0
Lyon,PCT 8 ROCK RAPIDS,0,6,0,10,0,0,10,0,7,0,6,0,0,0,0,6,0,10,0,0,10,0,7.0,0,6.0,0,0,0
Madison,Grand River-Monroe-Webster,0,5,0,3,0,0,0,0,2,0,2,0,0,0,0,5,0,3,0,0,0,0,2.0,0,2.0,0,0,0
Madison,Jackson-Douglas-Lincoln,1,12,0,19,0,2,12,0,4,9,11,1,0,0,0,15,0,26,0,0,16,0,0.0,0,12.0,0,0,2
Madison,Jefferson-Lee,0,17,0,23,0,1,15,0,15,1,13,2,1,3,0,17,0,24,0,0,16,0,16.0,0,15.0,0,0,3
Madison,Penn-Madison,0,11,0,26,0,0,12,0,13,0,7,1,4,4,0,12,0,27,0,0,14,0,13.0,0,12.0,0,0,0
Madison,South,1,17,0,17,0,0,13,0,11,3,14,0,0,0,0,18,0,18,0,0,13,0,12.0,0,15.0,0,0,0
Madison,Union-Crawford-Scott,1,23,0,28,0,0,22,0,15,0,21,0,0,0,0,23,0,31,0,0,24,0,0.0,0,24.0,0,0,8
Madison,Walnut-Ohio,0,0,0,13,0,0,5,0,7,4,5,0,0,0,0,0,0,13,0,0,6,0,9.0,0,6.0,0,0,0
Madison,Winterset 1,0,21,0,47,0,2,14,0,24,4,23,0,0,1,0,26,0,56,0,0,0,0,24.0,0,29.0,0,0,1
Madison,Winterset 2,0,21,0,37,0,3,17,0,22,0,22,10,0,0,0,21,0,37,0,0,20,0,26.0,0,24.0,0,0,4
Mahaska,ADAMS - MONROE - PLEASANT GROVE - UNION,0,4,0,3,0,0,0,0,2,0,2,0,0,0,0,4,0,0,0,0,0,0,0.0,0,4.0,0,0,0
Mahaska,BLACK OAK SCOTT,0,0,0,8,0,0,4,0,2,0,5,0,0,0,0,0,0,13,0,0,0,0,1.0,0,5.0,0,0,0
Mahaska,CEDAR - HARRISON - WHITE OAK,0,10,0,0,0,0,9,0,15,0,5,8,0,0,0,10,0,0,0,0,14,0,16.0,0,0.0,8,0,0
Mahaska,E&amp;W DES MOINES - JEFFERSON,0,2,0,3,0,0,0,0,2,1,1,1,0,1,0,0,0,4,0,0,7,0,0.0,0,0.0,0,0,0
Mahaska,GARFIELD-LINCOLN-MADISON,0,7,0,11,0,0,2,0,6,0,4,2,0,0,0,8,0,11,0,0,0,0,8.0,0,5.0,0,0,0
Mahaska,OSKALOOSA WARD 1,0,2,0,20,0,0,5,0,20,0,13,12,0,0,0,0,0,23,0,0,0,0,20.0,0,15.0,13,0,0
Mahaska,OSKALOOSA WARD 2,0,12,0,18,0,0,0,0,24,0,24,22,0,1,0,3,0,22,0,0,0,0,26.0,0,27.0,23,0,0
Mahaska,OSKALOOSA WARD 3 - UNIVERSITY PARK,0,14,0,23,0,0,4,0,23,2,14,11,0,0,0,15,0,28,0,0,1,0,26.0,0,14.0,7,0,0
Mahaska,OSKALOOSA WARD 4,0,23,0,26,0,0,17,0,38,3,24,17,0,6,0,25,0,28,0,0,27,0,40.0,0,29.0,0,0,5
Mahaska,PRAIRIE - RICHLAND,0,0,0,8,0,0,8,0,13,1,3,6,0,0,0,0,0,8,0,0,9,0,16.0,0,0.0,6,0,0
Mahaska,SPRING CREEK,0,8,0,16,0,0,0,0,11,0,6,6,0,0,0,9,0,16,0,0,0,0,11.0,0,0.0,0,0,0
Marion,Clay,0,0,0,8,0,0,7,0,2,0,3,0,0,0,0,0,0,9,0,0,8,0,0.0,0,0.0,0,0,0
Marion,Dallas,0,6,0,15,0,0,5,0,6,0,4,0,0,0,0,8,0,20,0,0,0,0,7.0,0,0.0,0,0,0
Marion,Indiana Township,0,4,0,8,0,0,3,0,4,0,3,0,0,0,0,0,0,11,0,0,0,0,11.0,0,0.0,0,0,0
Marion,Knoxville 1,0,12,0,20,0,0,6,0,10,4,4,1,0,5,0,12,0,26,0,0,0,0,14.0,0,10.0,0,0,0
Marion,Knoxville 2,0,11,0,20,0,0,11,0,10,0,17,2,0,0,0,11,0,27,0,0,11,0,0.0,0,22.0,0,0,0
Marion,Knoxville 3,0,9,0,31,0,0,11,0,15,0,7,0,0,2,0,0,0,39,0,0,17,0,19.0,0,0.0,0,0,0
Marion,Knoxville 4,0,13,0,25,0,0,6,0,8,1,6,1,0,0,0,13,0,30,0,0,0,0,0.0,0,16.0,0,0,0
Marion,Knoxville Township,0,17,0,30,0,0,18,0,21,0,8,17,0,0,0,17,0,34,0,0,19,0,23.0,0,1.0,17,0,0
Marion,Lake Prairie Township,0,17,0,23,0,0,18,0,10,0,0,0,0,0,0,17,0,23,0,0,18,0,10.0,0,0.0,0,0,0
Marion,Liberty,0,5,0,7,0,0,0,0,1,0,3,0,0,0,0,8,0,7,0,0,0,0,0.0,0,0.0,0,0,0
Marion,Otley,0,14,0,23,0,0,15,0,14,0,10,3,0,1,0,14,0,26,0,0,19,0,18.0,0,0.0,0,0,0
Marion,Pella 1,0,18,2,39,0,0,15,0,24,0,17,5,0,0,0,21,0,52,0,0,0,0,25.0,0,21.0,0,0,0
Marion,Pella 2,0,11,0,29,0,0,25,0,20,0,21,9,0,3,0,0,0,34,0,0,31,0,22.0,0,24.0,0,0,0
Marion,Pella 3,0,18,0,36,0,1,30,0,18,2,21,8,0,2,0,21,0,37,0,0,32,0,23.0,0,23.0,0,0,0
Marion,Pella 4,0,12,0,40,0,0,17,0,53,1,22,25,0,0,0,0,0,57,0,0,0,0,53.0,0,30.0,29,0,0
Marion,Pleasantville,0,29,0,44,0,0,21,0,28,7,12,7,0,4,0,31,0,58,0,0,29,0,31.0,0,0.0,0,0,0
Marion,Washington Township,0,0,0,12,0,0,0,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,0.0,0,7.0,0,0,0
Marshall,BANGOR/LISCOMB,0,8,0,5,0,0,4,0,5,1,5,0,0,0,0,9,0,12,0,0,0,0,7.0,0,0.0,0,0,0
Marshall,EDEN / LOGAN,0,5,0,32,0,0,10,0,6,1,4,0,0,1,0,0,0,35,0,0,14,0,10.0,0,0.0,0,0,0
Marshall,GREEN CASTLE,0,4,0,7,0,0,2,0,6,0,5,3,0,0,0,0,0,11,0,0,8,0,8.0,0,0.0,0,0,0
Marshall,JEFFERSON,0,7,0,10,0,0,4,0,6,0,2,0,0,1,0,8,0,14,0,0,0,0,6.0,0,1.0,0,0,1
Marshall,LEGRAND,0,7,0,6,0,0,0,0,5,0,10,0,0,0,0,7,0,6,0,0,0,0,5.0,0,10.0,0,0,0
Marshall,LIBERTY / MINERVA,1,4,0,2,0,0,2,0,5,1,3,4,0,0,0,0,0,6,0,0,0,0,9.0,0,6.0,1,0,0
Marshall,MARIETTA / WASHINGTON,0,5,0,12,0,0,0,0,0,0,3,0,0,0,0,5,0,15,0,0,0,0,0.0,0,0.0,0,0,0
Marshall,MARION / VIENNA,0,11,0,16,0,0,8,0,2,0,10,0,0,0,0,11,0,16,0,0,8,0,0.0,0,12.0,0,0,0
Marshall,MARSHALLTOWN 1-1,0,12,0,1,0,0,0,0,56,0,5,1,0,0,0,15,0,0,0,0,0,0,60.0,0,0.0,0,0,0
Marshall,MARSHALLTOWN 1-2,0,16,0,11,0,0,0,0,48,2,7,0,0,0,0,18,0,0,0,0,0,0,50.0,0,0.0,0,0,16
Marshall,MARSHALLTOWN 2-1,1,12,0,39,0,0,16,0,44,1,18,3,0,1,0,0,0,55,0,0,0,0,45.0,0,29.0,0,0,0
Marshall,MARSHALLTOWN 2-2,0,23,0,35,0,0,20,0,51,6,25,0,0,0,0,26,0,45,0,0,0,0,52.0,0,33.0,0,0,4
Marshall,MARSHALLTOWN 3-1,0,26,0,25,0,0,21,0,37,0,25,3,1,1,0,26,0,26,0,0,22,0,39.0,0,25.0,0,0,1
Marshall,MARSHALLTOWN 3-2,2,40,1,31,0,0,23,0,57,0,20,0,0,0,0,46,0,47,0,0,0,0,65.0,0,0.0,0,0,16
Marshall,MARSHALLTOWN 4-1,1,24,0,29,0,0,3,0,47,3,8,6,0,0,0,25,0,33,0,0,0,0,59.0,0,0.0,0,0,0
Marshall,MARSHALLTOWN 4-2,0,23,0,31,0,0,12,0,41,7,26,10,0,0,0,31,0,41,0,0,0,0,47.0,0,31.0,0,0,0
Marshall,STATE CENTER,0,17,0,27,0,1,5,0,16,1,7,2,0,0,0,19,0,36,0,0,0,0,21.0,0,0.0,0,0,0
Marshall,TAYLOR,0,8,0,14,0,0,2,0,2,2,2,3,0,2,0,11,0,16,0,0,0,0,6.0,0,0.0,0,0,2
Marshall,TIMBER CREEK,0,9,0,7,0,0,7,0,5,6,2,0,0,0,0,9,0,7,0,0,7,0,0.0,6,0.0,0,0,0
Mills,Deer Creek/White Cloud,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,2.0,0,0.0,0,0,0
Mills,Emerson/Hastings/Indian Creek,0,0,0,0,0,0,6,0,4,0,5,0,0,0,0,0,0,0,0,0,7,0,0.0,0,5.0,0,0,0
Mills,Glenwood Township,0,5,0,6,0,0,7,0,6,0,6,1,0,0,0,5,0,6,0,0,7,0,7.0,0,6.0,0,0,0
Mills,Glenwood Ward 1,0,2,0,14,0,0,3,0,9,2,5,1,0,0,0,0,0,14,0,0,6,0,9.0,0,6.0,0,0,0
Mills,Glenwood Ward 2,0,8,0,12,0,0,4,0,13,2,2,3,0,0,0,8,0,13,0,0,0,0,16.0,0,7.0,0,0,0
Mills,Glenwood Ward 3,0,15,1,15,0,0,13,0,11,1,13,0,0,0,0,16,0,16,0,0,13,0,11.0,0,13.0,0,0,0
Mills,Henderson/Anderson,0,0,0,5,0,0,3,0,5,0,1,0,0,0,0,0,0,6,0,0,3,0,5.0,0,0.0,0,0,0
Mills,Malvern/Tabor/Center Twp/Rawles Twp/Silver Creek,0,16,0,26,0,0,0,0,28,1,13,0,0,0,0,16,0,27,0,0,0,0,28.0,0,13.0,0,0,0
Mills,Oak/St. Mary,0,21,0,29,0,1,9,0,20,0,14,6,0,1,0,27,0,48,0,0,0,0,26.0,0,0.0,0,0,0
Mills,Pacific Junction/Lyons/Platville,0,2,0,6,0,0,0,0,3,1,0,0,0,0,0,3,0,6,0,0,0,0,3.0,0,0.0,0,0,0
Mills,Silver City/Ingraham,0,4,0,1,0,0,0,0,0,1,3,0,0,0,0,4,0,1,0,0,0,0,0.0,0,0.0,0,0,0
Mitchell,Mitchell 10,0,0,0,9,0,0,8,0,4,0,0,0,0,0,0,0,0,9,0,0,8,0,4.0,0,0.0,0,0,0
Mitchell,Mitchell 11,0,7,0,0,0,0,12,0,0,0,0,5,0,0,0,7,0,0,0,0,12,0,0.0,0,0.0,5,0,0
Mitchell,Mitchell 12,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0,0.0,0,0,0
Mitchell,Mitchell 5,0,4,0,6,0,0,8,0,0,0,0,0,0,0,0,4,0,6,0,0,8,0,0.0,0,0.0,0,0,0
Mitchell,Mitchell 6,0,1,0,7,0,0,11,0,1,0,7,1,0,0,0,0,0,9,0,0,12,0,0.0,0,7.0,0,0,0
Mitchell,Mitchell 7,0,3,0,11,0,0,6,0,3,2,7,1,0,0,0,0,0,12,0,0,9,0,0.0,0,10.0,0,0,0
Mitchell,Mitchell 8,0,9,0,2,0,1,13,0,7,4,5,0,0,0,0,14,0,0,0,0,15,0,12.0,0,0.0,0,0,0
Mitchell,Mitchell 9,0,9,0,15,0,0,9,0,10,3,3,0,0,0,0,10,0,15,0,0,10,0,11.0,0,0.0,0,0,0
Mitchell,OSAGE 01 (Mitchell 5),0,8,0,3,0,0,6,0,6,0,4,5,0,0,0,11,0,0,0,0,8,0,8.0,0,0.0,5,0,0
Mitchell,OSAGE 02 (Mitchell 6),0,4,0,9,0,0,8,0,4,1,6,2,0,3,0,6,0,11,0,0,11,0,0.0,0,9.0,0,0,0
Mitchell,OSAGE 03 (Mitchell 7),0,5,0,3,0,0,10,0,2,0,7,1,0,0,0,6,0,0,0,0,14,0,0.0,0,7.0,0,0,0
Mitchell,OSAGE 04 (Mitchell 8),0,5,0,10,0,0,8,0,2,0,5,2,0,0,0,5,0,10,0,0,9,0,0.0,0,6.0,2,0,0
Monona,ASHTON BELVIDERE KENNEBEC LINCOLN FRANKLIN TURIN,0,0,0,4,0,0,8,0,4,0,3,0,0,0,0,0,0,4,0,0,8,0,4.0,0,3.0,0,0,0
Monona,CASTANA CENTER JORDAN,0,0,0,3,0,0,3,0,2,0,5,0,0,0,0,0,0,3,0,0,3,0,2.0,0,5.0,0,0,0
Monona,COOPER MAPLE MAPLETON,0,12,0,8,0,0,0,0,7,0,7,0,0,0,0,20,0,9,0,0,0,0,7.0,0,7.0,0,0,0
Monona,FAIRVIEW GRANT LAKE RODNEY WEST FORK WHITING,1,9,0,6,0,0,2,0,1,6,6,0,0,0,0,9,0,7,0,0,0,0,0.0,6,7.0,0,0,2
Monona,MOORHEAD SOLDIER SOLDIER CITY SPRING VALLEY WILLOW,0,0,0,7,0,0,5,0,4,0,7,0,0,2,0,0,0,7,0,0,7,0,4.0,0,7.0,0,0,0
Monona,ONAWA Ward 1,0,2,0,3,0,0,0,0,2,0,0,1,0,1,0,2,0,4,0,0,0,0,3.0,0,0.0,0,0,0
Monona,ONAWA Ward 2- NE Franklin,0,7,0,6,0,0,0,0,2,0,7,0,0,0,0,7,0,6,0,0,0,0,2.0,0,7.0,0,0,0
Monona,ONAWA Ward 3,0,1,0,4,0,0,0,0,2,4,3,0,0,0,0,0,0,4,0,0,0,0,3.0,4,3.0,0,0,0
Monona,ONAWA Ward 4,0,1,0,3,0,0,1,0,3,1,0,0,0,1,0,0,0,4,0,0,0,0,5.0,0,0.0,0,0,1
