,,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,URL to Documentation,Manually validated
,,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted,,
County,Precinct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polk,DES MOINES-34,0,8,0,0,0,0,6,0,24,1,3,3,0,0,0,10,0,0,0,0,9,0,26.0,0,0.0,0,0,0,,false
Polk,DES MOINES-35,0,7,0,7,0,0,3,0,44,7,11,5,2,0,0,0,0,0,0,0,0,0,51.0,0,20.0,0,0,13,,false
Polk,DES MOINES-36,0,35,0,8,0,0,4,0,69,1,4,7,0,0,0,37,0,0,0,0,0,0,76.0,1,23.0,1,0,0,,false
Polk,DES MOINES-37,0,0,0,17,0,0,0,0,56,3,18,7,0,2,0,0,0,17,0,0,0,0,60.0,0,25.0,0,0,0,,false
Polk,DES MOINES-38,0,17,0,101,0,0,24,0,100,1,120,33,4,3,0,0,0,108,0,0,0,0,101.0,0,127.0,0,65,0,,false
Polk,DES MOINES-39,0,50,0,103,0,2,62,0,178,13,164,31,0,4,0,0,0,118,0,0,100,0,193.0,0,178.0,0,0,0,,false
Polk,DES MOINES-40,1,21,0,46,0,0,24,0,110,6,96,23,0,0,0,0,0,66,0,0,0,0,118.0,0,112.0,0,0,31,,false
Polk,DES MOINES-41,1,71,0,111,0,0,104,0,140,16,204,28,0,2,0,0,0,142,0,0,132,0,156.0,0,225.0,0,0,0,,false
Polk,DES MOINES-42,1,23,0,71,9,2,37,0,134,5,88,25,1,0,0,0,0,104,0,0,0,0,143.0,0,121.0,0,0,0,,false
Polk,DES MOINES-43,0,68,0,97,0,0,71,0,96,0,124,16,0,0,0,73,0,101,0,0,72,0,100.0,0,126.0,0,0,0,,false
Polk,DES MOINES-44,0,30,0,73,0,0,55,0,189,12,154,13,0,3,0,0,0,110,0,0,0,0,197.0,0,173.0,0,0,0,,false
Polk,DES MOINES-45,0,14,1,30,0,1,22,0,81,0,73,12,2,4,0,0,0,46,0,0,0,0,85.0,0,103.0,0,0,5,,false
Polk,DES MOINES-46,0,16,0,21,0,0,5,0,65,0,27,4,0,0,0,0,0,24,0,0,0,0,70.0,0,34.0,0,0,0,,false
Polk,DES MOINES-47,1,22,0,71,0,1,26,1,107,3,104,24,3,3,0,0,0,107,0,0,0,0,113.0,0,131.0,0,0,0,,false
Polk,DES MOINES-48,0,1,1,6,0,0,2,0,15,0,8,5,0,0,0,0,0,0,0,0,0,0,17.0,0,13.0,0,0,0,,false
Polk,DES MOINES-49,0,11,0,3,0,0,3,0,17,1,8,0,0,0,0,14,0,0,0,0,0,0,17.0,0,12.0,0,0,0,,false
Polk,DES MOINES-50,0,30,0,31,0,0,1,0,49,0,25,2,0,1,0,30,0,31,0,0,0,0,51.0,0,26.0,1,0,0,,false
Polk,DES MOINES-51,0,24,0,17,0,2,0,0,52,0,7,3,0,0,0,25,0,18,0,0,0,0,58.0,0,0.0,0,0,0,,false
Polk,DES MOINES-52,0,6,0,7,0,0,3,0,28,0,12,7,3,1,0,0,0,0,0,0,0,0,29.0,0,16.0,0,0,22,,false
Polk,DES MOINES-53,0,13,0,13,0,0,2,0,19,0,10,2,0,1,0,15,0,15,0,0,0,0,20.0,0,10.0,0,0,0,,false
Polk,DES MOINES-54,0,18,0,17,0,0,5,0,70,4,25,16,0,0,0,0,0,28,0,0,0,0,73.0,0,29.0,0,0,0,,false
Polk,DES MOINES-55,0,47,0,166,0,3,53,0,191,0,171,0,0,0,0,0,0,245,0,0,0,0,218.0,0,208.0,0,0,0,,false
Polk,DES MOINES-56,0,51,1,99,0,0,25,0,233,4,175,33,5,10,0,0,0,133,0,0,0,0,252.0,0,215.0,0,0,0,,false
Polk,DES MOINES-57,0,24,0,58,0,0,25,0,140,2,107,24,4,1,0,0,0,88,0,0,0,0,148.0,0,138.0,0,0,0,,false
Polk,DES MOINES-58,0,30,0,38,0,0,21,0,147,8,123,18,4,7,0,15,0,71,0,0,1,0,164.0,0,138.0,0,0,7,,false
Polk,DES MOINES-59,0,44,5,107,0,2,54,0,143,1,119,38,1,2,0,0,0,164,0,0,0,0,159.0,0,153.0,0,0,0,,false
Polk,DES MOINES-60,0,51,1,95,0,0,67,0,99,14,104,31,0,0,0,0,0,113,0,0,92,0,109.0,0,129.0,0,0,0,,false
Polk,DES MOINES-61,2,67,6,89,0,0,109,0,58,9,78,16,0,4,0,75,0,104,0,0,121,0,0.0,0,83.0,0,0,0,,false
Polk,DES MOINES-62,0,131,0,172,0,0,140,0,129,0,212,0,0,0,0,138,0,194,0,0,149,0,134.0,0,226.0,0,0,0,,false
Polk,DES MOINES-63,0,70,1,117,0,0,78,0,80,19,87,9,0,3,0,71,0,124,0,0,81,0,83.0,0,96.0,0,0,0,,false
Polk,DES MOINES-64,0,55,0,72,0,0,38,0,78,0,47,12,0,2,0,72,0,87,0,0,0,0,81.0,0,58.0,0,0,0,,false
Polk,DES MOINES-65,0,59,0,88,0,0,33,0,85,17,71,15,0,1,0,74,0,109,0,0,0,0,89.0,0,92.0,0,0,0,,false
Polk,DES MOINES-66,0,57,0,97,0,0,39,0,92,13,67,11,0,0,0,68,0,117,0,0,0,0,103.0,0,81.0,0,0,0,,false
Polk,DES MOINES-67,0,3,0,9,0,0,7,0,16,0,6,6,0,0,0,0,0,19,0,0,0,0,25.0,0,0.0,0,0,0,,false
Polk,DES MOINES-68,0,11,0,20,0,0,2,0,41,1,15,3,0,0,0,0,0,22,0,0,0,0,45.0,0,18.0,0,0,0,,false
Polk,DES MOINES-69,0,28,0,33,0,0,12,0,52,0,22,6,0,2,0,33,0,50,0,0,0,0,74.0,0,0.0,0,0,0,,false
Polk,DES MOINES-70,0,15,0,13,0,0,7,0,42,0,19,11,0,0,0,19,0,0,0,0,0,0,42.0,0,21.0,0,0,0,,false
Polk,DES MOINES-71,0,38,0,39,0,0,12,0,58,7,20,13,0,0,0,42,0,47,0,0,0,0,62.0,0,28.0,0,0,0,,false
Polk,DES MOINES-72,0,3,0,2,0,0,3,0,6,0,1,0,0,0,0,3,0,2,0,0,3,0,6.0,0,1.0,0,0,0,,false
Polk,DES MOINES-73,0,31,0,66,0,0,23,0,92,5,34,10,0,5,0,0,0,66,0,0,0,0,92.0,0,45.0,0,0,0,,false
Polk,DES MOINES-74,0,13,0,16,0,0,12,0,21,0,12,1,0,0,0,17,0,17,0,0,16,0,25.0,0,0.0,0,0,0,,false
Polk,DES MOINES-75,1,28,0,17,0,0,0,0,49,3,16,4,0,2,0,31,0,18,0,0,0,0,50.0,0,20.0,0,0,1,,false
Polk,DES MOINES-76,0,18,0,19,0,0,4,0,47,6,10,1,0,2,0,18,0,20,0,0,0,0,50.0,0,16.0,0,0,0,,false
Polk,DES MOINES-77,0,18,0,18,0,0,5,0,50,0,17,2,0,0,0,20,0,21,0,0,0,0,50.0,0,18.0,0,0,0,,false
Polk,DES MOINES-78,0,14,0,27,0,0,8,0,47,6,20,8,0,0,0,20,0,34,0,0,0,0,52.0,0,22.0,0,0,2,,false
Polk,DES MOINES-79,0,11,0,16,0,0,5,0,49,4,12,13,0,0,0,15,0,18,0,0,0,0,51.0,0,16.0,0,0,0,,false
Polk,DES MOINES-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,66,0,0,0,0,101.0,0,0.0,0,0,0,,false
Polk,DES MOINES-81,0,27,0,24,0,0,5,0,41,7,7,2,0,3,0,29,0,36,0,0,0,0,46.0,0,0.0,0,0,0,,false
Polk,DES MOINES-82,0,38,0,18,0,0,32,0,32,0,14,3,0,5,0,48,0,0,0,0,42,0,45.0,0,0.0,0,0,7,,false
Polk,DES MOINES-83,0,20,0,16,0,0,0,0,36,1,11,5,0,0,0,23,0,19,0,0,0,0,39.0,0,0.0,0,0,0,,false
